"id","username","date","time","tweet","replies_count","retweets_count","likes_count","mentions"
1.24246e18,"sanchezcastejon",2020-03-24,"22:51:36","He conversado con el presidente de Corea del Sur, Moon Jae-in, con quien he abordado la lucha contra la epidemia del #COVID19 que afecta a nuestros países. La próxima reunión del #G20 será una oportunidad para impulsar la cooperación internacional y combatir unidos esta crisis.",4613,1528,7477,"[]"
1.2418e18,"sanchezcastejon",2020-03-23,"02:45:46","Apostamos por un gran ""plan Marshall"" para impulsar un proceso de reconstrucción social y económica en la #UE con todas las herramientas a nuestro alcance. Seguiremos defendiendo los intereses de España y Europa, que frente al #COVID19 son los mismos.

#EsteVirusLoParamosUnidos pic.twitter.com/F25ygtaGSh",2136,991,3419,"[]"
1.24176e18,"sanchezcastejon",2020-03-23,"00:21:14","Este martes, el Consejo de Ministros solicitará al @Congreso_Es la ampliación de la declaración del estado de alarma hasta el 11 de abril. 

Una medida drástica, que afecta por completo a la vida de la gente, pero efectiva en la lucha contra el #COVID19.
#EsteVirusLoParamosUnidos pic.twitter.com/ED6wjAF1QW",795,842,2087,"['congreso_es']"
1.2415e18,"sanchezcastejon",2020-03-22,"06:50:05","El confinamiento es decisivo para vencer al #COVID19. También lo es extender los test a la mayor parte de la población. Así sabremos quiénes están infectados, podrán aislarse y romperemos la cadena de propagación del virus. En eso estamos trabajando. #EsteVirusLoParamosUnidos pic.twitter.com/Wj0uoCXbk1",2693,986,3443,"[]"
1.24149e18,"sanchezcastejon",2020-03-22,"06:17:51","Cada contagio que no se produce rompe la cadena del #COVID19. Si evitamos el contagio, liberamos camas para quien lo necesita, ganamos tiempo. Lo seres humanos somos el tiempo que respiramos. Quedándonos en casa lograremos que muchos sigan respirando.
#EsteVirusLoParamosUnidos pic.twitter.com/jPcrQYSJYK",1775,1525,4939,"[]"
1.24134e18,"sanchezcastejon",2020-03-21,"20:41:38","Gracias, científicos, por vuestro trabajo para vencer al coronavirus. Este Gobierno os necesita y os escucha. Hoy hemos constituido el Comité Científico del #COVID19 con expertos en distintas áreas de la medicina y la ciencia en la lucha contra el virus.
#EsteVirusLoParamosUnidos pic.twitter.com/SpoNFEiqOz",9816,1863,7581,"[]"
1.24059e18,"sanchezcastejon",2020-03-19,"18:58:21","Este domingo volveré a reunirme por videoconferencia con los presidentes autonómicos. Trabajamos sin descanso para reforzar todas las líneas de coordinación y colaboración con las CC.AA. frente al #COVID19. 

Hoy, reunión del Comité de Gestión Técnica. #EsteVirusLoParamosUnidos pic.twitter.com/nqVkkpRgpi",910,315,1026,"[]"
1.24023e18,"sanchezcastejon",2020-03-18,"19:05:30","Hasta que la vacuna contra el #COVID19 llegue, nosotros somos la vacuna. Cada persona que se queda en casa o que toma todas las precauciones necesarias, suma para ganar vidas y para doblegar la curva. Cada uno de nosotros estamos salvando vidas. 

#EsteVirusLoParamoUnidos pic.twitter.com/M7nLbZDxp3",872,684,1785,"[]"
1.24002e18,"sanchezcastejon",2020-03-18,"04:48:12","La #UE está más unida que nunca frente al #COVID19. Hoy nos hemos reunido en videoconferencia en el #EUCO. Mostramos nuestro compromiso para acabar juntos con esta emergencia sanitaria, con todos los recursos y medidas necesarias para minimizar su impacto económico y social. pic.twitter.com/l4KSUfZi4z",323,305,906,"[]"
1.24e18,"sanchezcastejon",2020-03-18,"03:32:10","Hoy hemos aprobado una inyección de 30 millones de euros para impulsar el desarrollo de una vacuna o una cura para el #COVID19. Nuestra gratitud a los investigadores e investigadoras que trabajan sin descanso para frenar esta emergencia sanitaria. #EsteVirusLoParamosUnidos https://twitter.com/CienciaGob/status/1239959899204800512 …",425,573,1673,"[]"
1.23996e18,"sanchezcastejon",2020-03-18,"01:03:15","Las medidas que adoptamos hoy suponen una movilización colosal de recursos públicos, pero necesitan el apoyo de toda la sociedad. Debemos ser comprensivos con los demás, facilitarles las cosas. Así saldremos todos más rápido y más fuertes. 

#EsteVirusLoParamosUnidos #COVID19  pic.twitter.com/Oj86iq6RIP",329,446,1109,"[]"
1.23996e18,"sanchezcastejon",2020-03-18,"00:43:34","Todos somos uno en esta lucha. 
Aprobamos una gran inyección económica para apoyar a las familias más vulnerables, a todos los trabajadores y trabajadoras, para garantizar la liquidez y los pagos a las empresas y los autónomos de nuestro país.

#EsteVirusLoParamosUnidos #COVID19.  pic.twitter.com/EqheQD2Rgm",402,507,1315,"[]"
1.23995e18,"sanchezcastejon",2020-03-18,"00:32:38","Vamos a movilizar hasta 200.000 millones de € para que nadie se quede atrás. La mayor movilización de recursos económicos de la historia de España para crear un escudo social al servicio de la ciudadanía, de quienes necesitan más protección. 

#EsteVirusLoParamosUnidos #COVID19  pic.twitter.com/HTUpQUTupE",931,1330,3830,"[]"
1.23991e18,"sanchezcastejon",2020-03-17,"21:27:43","Amigo Antonio, pueblo de Portugal. 
Juntos tomamos esta decisión para cuidarnos y cuidar a nuestros compatriotas. Ganaremos al #COVID19 con el esfuerzo de todos y todas. Y cuando todo pase, volveremos a abrazarnos como países hermanos que somos.
#EsteVirusLoParamosUnidos https://twitter.com/antoniocostapm/status/1239679050622345218 …",584,1079,4661,"[]"
1.23966e18,"sanchezcastejon",2020-03-17,"05:20:00","Trabajamos sin descanso para frenar el #COVID19. Esta tarde he conversado también con el director de la #OMS, @DrTedros, ambos estamos comprometidos en reforzar la coordinación, colaboración y comunicación permanente en la lucha a escala española y global contra el coronavirus.",2094,694,3362,"['drtedros']"
1.23965e18,"sanchezcastejon",2020-03-17,"04:26:36","Los líderes del #G20 están preparados y deben asumir un papel de liderazgo ante la grave crisis sanitaria y económica internacional provocada por el #COVID19. Así se lo he transmitido hoy a su presidente de turno, el príncipe heredero de Arabia Saudi. 

#EsteVirusLoParamosUnidos",565,481,1399,"[]"
