id,username,date,time,tweet
1115628379435409408,charlesmichel,2019-04-09,22:51:47,🇧🇪🇨🇳 Entretien avec le Premier ministre chinois LI Keqiang 📌L'objectif de la rencontre était de dresser l'état des lieux des dossiers bilatéraux en cours depuis la dernière rencontre (octobre 2018) 📌De relaties tussen de Europese Unie &amp; China werden ook aangekaart  @BelgiumMFA pic.twitter.com/s2pETOpdwz
1052561729215971328,charlesmichel,2018-10-17,22:07:26,"🇧🇪🇨🇳Ontmoeting met de Chinese premier LI Keqiang. We versterken onze relaties met China!  📝Handtekening van nieuwe samenwerkingsakkoorden: vervoer, energie, ruimtevaart en infrastructuur.  pic.twitter.com/DZDq3GgdCF"
870674729052647425,charlesmichel,2017-06-03,00:13:26,China and Belgium fully support #ParisAgreement More than ever we must join forces in our common fight against global warming @China_Prime pic.twitter.com/X9BnH8QlGq
734787476716425216,charlesmichel,2016-05-24,00:46:00,Meeting with Jack Ma who announced opening up a Brussels branch. Fantastic gateway for Belgian companies to China  pic.twitter.com/HaxRSJLvoi
615450126178480128,charlesmichel,2015-06-29,17:21:59,Strenghtening the ties with #China. Meeting this morning with Prime Minister Li Keqiang #Begov pic.twitter.com/xOriUgm3nu
612120737885880320,charlesmichel,2015-06-20,12:52:11,Départ de la visite d'état en Chine - Vertrek van staatsbezoek naar China #ChinaStateVisit pic.twitter.com/7sL4klKOuf
