id,username,date,time,tweet
1176184360908800006,anastasiadescy,2019-09-24,01:19:38,"Pleased to meet w/t FM of #China Mr. Wang YI. #Cyprus and #China enjoy an unprecedented level of bilateral cooperation. Cyprus remains committed to broaden the areas of our cooperation to further advance the horizon of our partnership in trade, shipping, film industry & tourism.  pic.twitter.com/3eXIwNAR4H"
1109030445830807553,anastasiadescy,2019-03-22,17:53:57,"#EUCO Day2 on #EU #China relations in preparation for the EU-China summit, strengthening the economic base of the #EU, discussions on the future development of the single market and #ClimateChange. pic.twitter.com/wLlzjIku02"
1108756524409802753,anastasiadescy,2019-03-21,23:45:29,"#EUCO on #Brexit, relations with #China and the strengthening of the European economic base.  pic.twitter.com/0lCydygmer"
678857150148513792,anastasiadescy,2015-12-21,16:38:51,"Good discussion w/t FM of People’s Republic of #China, Mr Wang Yi #CyprusProblem #BilateralRelations #Cooperation pic.twitter.com/H7JOv8YXi6"
654638958127616000,anastasiadescy,2015-10-15,20:44:24,Intervention at the meeting between the President of #China  and leaders of states  http://www.pio.gov.cy/moi/pio/pio.nsf/All/57971DEA15F35194C2257EDF003B8A6A?OpenDocument … pic.twitter.com/VnHgG5LEmg
654621149515673600,anastasiadescy,2015-10-15,19:33:38,"With the Vice-President of the People’s Republic of #China , Mr Li Yuanchao  pic.twitter.com/F6ELRjUKaI"
654603647117082624,anastasiadescy,2015-10-15,18:24:06,"Meeting with the President of the People’s Republic of #China, Mr. Xi Jinping.  pic.twitter.com/4JNc0oKcWW"
654593560071811072,anastasiadescy,2015-10-15,17:44:01,Interview @XHNews: #Cyprus and #China enjoy excellent and cordial relations in all fields   https://twitter.com/XHNews/status/654354364040105989 …
654202184087793664,anastasiadescy,2015-10-14,15:48:49,Special Conference of the Asian Political Parties on the Silk Road #China #Beijing pic.twitter.com/ps6tfuIrns
