id,username,date,time,tweet
1076882506463539207,ambstephanedion,2018-12-24,00:49:31,"“The German Government is convinced 🇨🇦 will ensure that Meng Wanzhou has a fair, unbiased and transparent judicial procedure. We urge that [the two Canadians arrested in China] be treated fairly and in compliance with the rule of law.“  https://www.auswaertiges-amt.de/en/newsroom/news/aa-arrests-canada-china/2173610 …"
1076781472974077952,ambstephanedion,2018-12-23,18:08:03,Eine Erklärung des Europäischen Auswertigen Diensts zur Festnahme und Inhaftierung von zwei Kanadiern in China.  https://eeas.europa.eu/regions/asia/55973/statement-arrest-and-detention-michael-kovrig-and-michael-spavor_en …
1076775160030613505,ambstephanedion,2018-12-23,17:42:58,The European External Action Service has released a statement on the arrest and detention of two Canadians in China.  https://eeas.europa.eu/regions/asia/55973/statement-arrest-and-detention-michael-kovrig-and-michael-spavor_en …
