id,username,date,time,tweet
1039011120588021760,cmprachanda,2018-09-10,12:42:09,"China and India focused on creating partnership, won’t play small games: Former Nepal PM Prachanda  https://www.hindustantimes.com/world-news/china-has-told-us-to-work-with-india-former-nepal-pm-prachanda/story-CqAx5deQMCVtxQ1ePF2WlK.html …"
1038081670262321152,cmprachanda,2018-09-07,23:08:51,Nepal wants to 'revive' SAARC; keep good relations with India as well as China: Prachanda - Times of India  https://m.timesofindia.com/world/south-asia/nepal-wants-to-revive-saarc-keep-good-relations-with-india-as-well-as-china-prachanda/articleshow/65723512.cms …
845998128163569665,cmprachanda,2017-03-26,21:57:26,Statement by Rt. Hon. Prime Minister On “Nepal China Relations: Prospects on Growth and Prosperity” At Beijing...  http://fb.me/8AYAiYXYu 
845972341683355648,cmprachanda,2017-03-26,20:14:58,nister On “Nepal China Relations: Prospects on Growth and Prosperity” At Beijing Foreign Studies  https://goo.gl/JJ9RWB  pic.twitter.com/fC02ax6Fii
759354923154870272,cmprachanda,2016-07-30,19:48:16,"China’s main concern in Nepal isn’t India, it is western powers: Prachanda  http://goo.gl/GvCdjv  pic.twitter.com/8azhKa0Zaq"
