id,username,date,time,tweet
1005080686397743105,avucic,2018-06-08,21:34:43,"Cа представницима компаније ""China Machinery Engineering Corporation"" о развоју локалне енергетске инфраструктуре.  https://vucic.rs/vesti/aleksandar-vucic/a13914-Vucic-sa-predstavnicima-kompanije-CMEC-vucic.rs.html …"
613657906655965184,avucic,2015-06-24,18:40:20,#Serbia will improve its relations with #China. With Vice Premier Zhang Gaoli about China's #investments pic.twitter.com/C1PuoRvQ7X
579971924165574656,avucic,2015-03-23,19:44:16,Meeting with the Ambassador of People's Republic of China Lee Manchang #Serbia #China  pic.twitter.com/VdkLqt7hZO
