id,username,date,time,tweet
769428368936865792,ditmirbushati,2016-08-27,14:56:33,"Enjoyed discussing #China #Albania relations, #EU & regional flagship projects at Chinese Academy of Social Sciences pic.twitter.com/HP5NqP9kZ5"
769197729301929984,ditmirbushati,2016-08-26,23:40:04,Signed visa facilitation MoU w/ #China colleague #WangYi an instrument to welcome more investors & tourists #Albania pic.twitter.com/4yDCCLJqus
605639618059505666,ditmirbushati,2015-06-02,15:38:31,Heartfelt condolences to the families of victims of capsized ship on #Yangtze #China as rescue efforts continue
543003987583434752,ditmirbushati,2014-12-11,19:26:53,We commemorate today 65 years of diplomatic relations #Albania #China - friendship through partnership  pic.twitter.com/DOeTCPE9mG
