id,username,date,time,tweet
741627605510557697,ktnepal,2016-06-11,21:46:14,Retweeted myRepública (@RepublicaNepal):  #Nepal's relations with #China not at #India's cost: DPM Thapa |...  http://fb.me/3YYu3vOg7 
711356799979401216,ktnepal,2016-03-20,09:00:52,PM K P Oli's China visit starting today will further deepen bilateral ties n usher Nepal-China relations into a new era of shared prosperity
696969725067313152,ktnepal,2016-02-09,16:11:46,Retweeted myRepública (@RepublicaNepal):  #Weekly interview: Nepal’s ties with India and China are complementary:...  http://fb.me/27ULrFHzq 
613950926131298304,ktnepal,2015-06-25,14:04:42,#ICNR.International community has generously pledged to Nepal's reconstruction initiative.India and China have taken the lead.Thank you all.
387378052642406401,ktnepal,2013-10-08,08:44:59,Saw replay of Djokovic vs Nadal final in China Open. Good match but Djokovic dominated the show.
329923888937054209,ktnepal,2013-05-02,19:42:39,"""India has law and China has order, but a successful nation needs both""-Gurucharan Das. Sadly we don't have either"
