id,username,date,time,tweet
935083122022076417,drzvizdic,2017-11-27,17:49:23,6th regional Summit of Heads of Govermment#CEEC-#China has started in #Budapest
794893363040452608,drzvizdic,2016-11-05,21:25:20,Business Forum 5.Meeting of Heads of Goverment Central&Eastern European Countries&China #Riga2016 pic.twitter.com/yDLRqv3VUc
728292561861890048,drzvizdic,2016-05-06,02:37:32,Mnogo važnih susreta na Biznis forumu Perspektive: Kina +16 u Sarajevu #China #BiH @Vijeceministara pic.twitter.com/57d6wqB7uV
